instance class,predicted class,recall(0),recall(1),avg-gmean,timestamp,total timeelapsed in nanoseconds,total timeelapsed in seconds 
0,0,68.86835625298578,55.55088885272262,61.852230385648326,1320175059,109182322833,109
0,0,69.17967269045593,55.55088885272262,61.991872922950535,1320184253,109182322833,109
0,0,69.48787596355137,55.55088885272262,62.1298098682349,1320184292,109182322833,109
0,1,68.79299720391585,55.55088885272262,61.81838028871662,1320258134,109182322833,109
0,0,69.10506723187669,55.55088885272262,61.95843694734322,1320271431,109182322833,109
1,0,69.10506723187669,54.995379964189425,61.6478663853658,1320271782,109182322833,109
0,1,68.41401655955792,54.995379964189425,61.33885257786646,1320331221,109182322833,109
1,1,68.41401655955792,55.44542616455232,61.589319721632165,1320345699,109182322833,109
1,1,68.41401655955792,55.89097190291149,61.83628285477364,1320345789,109182322833,109
0,0,68.72987639396236,55.89097190291149,61.97886406207789,1320352608,109182322833,109
0,1,68.04257763002272,55.89097190291149,61.66819110790646,1320352646,109182322833,109
1,1,68.04257763002272,56.332062183886976,61.91105486265273,1320353692,109182322833,109
1,0,68.04257763002272,55.76874156204229,61.60072180635497,1320360650,109182322833,109
1,0,68.04257763002272,55.211054146416174,61.29194431401985,1320360690,109182322833,109
1,1,68.04257763002272,55.65894360495655,61.54005192592311,1320361546,109182322833,109
1,1,68.04257763002272,56.10235416891142,61.7846970435656,1320370184,109182322833,109
0,1,67.36215185372248,56.10235416891142,61.47499736378629,1320371055,109182322833,109
0,1,66.68853033518528,56.10235416891142,61.16685007312995,1320371554,109182322833,109
0,1,67.02164503183342,56.10235416891142,61.31942650220223,1320401557,109182322833,109
1,1,67.02164503183342,56.54133062722665,61.55885794039324,1320415584,109182322833,109
0,0,67.3514285815151,56.54133062722665,61.71012389910984,1320601271,109182322833,109
1,1,67.3514285815151,56.975917320958644,61.946827411166545,1320605633,109182322833,109
0,0,67.67791429569995,56.975917320958644,62.096789364400514,1320612404,109182322833,109
1,1,67.67791429569995,57.40615814775324,62.33080338940804,1320632177,109182322833,109
1,1,67.67791429569995,57.83209656627981,62.561615028332895,1320632959,109182322833,109
1,1,67.67791429569995,58.253775600621026,62.78928278376626,1320633626,109182322833,109
1,1,67.67791429569995,58.67123784461876,63.013863605326854,1320640962,109182322833,109
0,0,68.00113515274296,58.67123784461876,63.16415735407738,1320654302,109182322833,109
0,1,67.32112380121553,58.67123784461876,62.84754304273272,1320658975,109182322833,109
1,1,67.32112380121553,59.08452546617643,63.06850762182767,1320662774,109182322833,109
0,1,66.64791256320338,59.08452546617643,62.75237276078164,1320665451,109182322833,109
0,0,66.98143343757135,59.08452546617643,62.90919018476701,1320782363,109182322833,109
0,0,67.31161910319565,59.08452546617643,63.064055317370226,1320782912,109182322833,109
0,0,67.6385029121637,59.08452546617643,63.21699809234685,1320783470,109182322833,109
0,0,67.96211788304207,59.08452546617643,63.36804782219414,1320793344,109182322833,109
0,0,68.28249670421165,59.08452546617643,63.517233215987154,1320794939,109182322833,109
1,1,68.28249670421165,59.49368021151844,63.73677920137187,1320874471,109182322833,109
1,0,68.28249670421165,58.89874340939782,63.41729458700059,1320876139,109182322833,109
0,1,67.59967173716954,58.89874340939782,63.09941140935524,1320882913,109182322833,109
0,1,66.92367501979784,58.89874340939782,62.783121641130585,1320883804,109182322833,109
0,0,67.25443826959989,58.89874340939782,62.93807991021293,1320889853,109182322833,109
0,0,67.5818938869039,58.89874340939782,63.091113694132105,1320893827,109182322833,109
0,1,66.90607494803487,58.89874340939782,62.774865518726884,1320894029,109182322833,109
0,1,66.23701419855452,58.89874340939782,62.46020255719079,1320922107,109182322833,109
0,1,65.57464405656897,58.89874340939782,62.14711686353961,1320930432,109182322833,109
0,1,64.9188976160033,58.89874340939782,61.83560053161889,1320930863,109182322833,109
0,0,65.26970863984327,58.89874340939782,62.00245012565459,1320941086,109182322833,109
0,0,65.61701155344484,58.89874340939782,62.16719011486557,1320941124,109182322833,109
1,1,65.61701155344484,59.30975597530757,62.38372338249578,1320946522,109182322833,109
0,1,64.96084143791037,59.30975597530757,62.07102104551779,1320946785,109182322833,109
0,1,64.31123302353127,59.30975597530757,61.759886148670816,1320960023,109182322833,109
0,1,63.66812069329596,59.30975597530757,61.45031083506261,1320968658,109182322833,109
1,1,63.66812069329596,59.71665841555814,61.660744525200826,1320977971,109182322833,109
1,1,63.66812069329596,60.11949183140614,61.86836883207433,1320982967,109182322833,109
0,0,64.03143948636301,60.11949183140614,62.044642018095146,1321029087,109182322833,109
0,0,64.39112509149939,60.11949183140614,62.21866053647771,1321030025,109182322833,109
1,1,64.39112509149939,60.51829691309558,62.42468443537091,1321049233,109182322833,109
0,1,63.74721384058439,60.51829691309558,62.11177677853921,1321051970,109182322833,109
0,1,63.109741702178546,60.51829691309558,61.8004375910172,1321069851,109182322833,109
1,1,63.109741702178546,60.913113943968064,62.00170068053936,1321092198,109182322833,109
0,0,63.47864428515677,60.913113943968064,62.182649447819216,1321092540,109182322833,109
0,0,63.84385784230522,60.913113943968064,62.361271534269065,1321092777,109182322833,109
0,1,63.205419263882156,60.913113943968064,62.048681738592386,1321099308,109182322833,109
0,1,62.57336507124334,60.913113943968064,61.73765881892637,1321213848,109182322833,109
0,1,61.947631420530904,60.913113943968064,61.42819492120646,1321214749,109182322833,109
0,1,62.3281551063256,60.913113943968064,61.616572558922215,1321217433,109182322833,109
0,1,61.70487355526235,60.913113943968064,61.30771561369611,1321221078,109182322833,109
0,1,61.087824819709724,60.913113943968064,61.000406833332995,1321225175,109182322833,109
0,1,60.47694657151261,60.913113943968064,60.69463845755914,1321227270,109182322833,109
0,1,59.87217710579748,60.913113943968064,60.390402764999656,1321227565,109182322833,109
0,1,59.27345533473951,60.913113943968064,60.08769207298354,1321227650,109182322833,109
1,1,59.27345533473951,61.303982804531756,60.28016992847691,1321229329,109182322833,109
1,1,59.27345533473951,61.69094297648974,60.470119506041385,1321229455,109182322833,109
0,1,58.68072078139212,61.69094297648974,60.16700922884714,1321231447,109182322833,109
0,1,58.09391357357819,61.69094297648974,59.86541831098097,1321233051,109182322833,109
0,1,57.51297443784241,61.69094297648974,59.56533913655867,1321237072,109182322833,109
0,1,56.93784469346399,61.69094297648974,59.266764127871156,1321253326,109182322833,109
1,1,56.93784469346399,62.07403354672808,59.45049774039303,1321307483,109182322833,109
0,0,57.36846624652935,62.07403354672808,59.67488666358236,1321307579,109182322833,109
1,0,57.36846624652935,61.45329321125561,59.37576254102333,1321308812,109182322833,109
1,1,57.36846624652935,61.83876027914624,59.56168929606867,1321331020,109182322833,109
0,0,57.79478158406407,61.83876027914624,59.782586459290584,1321331801,109182322833,109
0,1,57.21683376822343,61.83876027914624,59.48292248473446,1321339032,109182322833,109
1,1,57.21683376822343,62.22037267635792,59.6661773571936,1321339709,109182322833,109
0,0,57.644665430541195,62.22037267635792,59.8888350687525,1321340072,109182322833,109
0,1,57.06821877623579,62.22037267635792,59.58863851635912,1321373565,109182322833,109
1,1,57.06821877623579,62.5981689495974,59.769273047339254,1321429746,109182322833,109
0,1,56.49753658847343,62.5981689495974,59.46967580709786,1321431722,109182322833,109
1,1,56.49753658847343,62.97218726010442,59.647074142693285,1321451033,109182322833,109
0,0,56.93256122258871,62.97218726010442,59.87627164834343,1321468747,109182322833,109
0,0,57.36323561036283,62.97218726010442,60.102316217440894,1321473074,109182322833,109
0,1,56.789603254259205,62.97218726010442,59.80104957736315,1321505441,109182322833,109
0,1,56.22170722171661,62.97218726010442,59.50129305526649,1321506317,109182322833,109
0,0,56.65949014949946,62.97218726010442,59.73250391333283,1321507264,109182322833,109
0,1,56.09289524800447,62.97218726010442,59.43309098068818,1321511888,109182322833,109
0,1,55.53196629552443,62.97218726010442,59.135178874199504,1321516508,109182322833,109
1,1,55.53196629552443,63.34246538750632,59.308782258401024,1321548002,109182322833,109
0,0,55.976646632569185,63.34246538750632,59.54577064605164,1321550151,109182322833,109
0,0,56.4168801662435,63.34246538750632,59.77946369114874,1321559309,109182322833,109
1,1,56.4168801662435,63.70904073363415,59.952191924697495,1321634402,109182322833,109
0,1,55.852711364581054,63.70904073363415,59.65167779207895,1321807595,109182322833,109
1,1,55.852711364581054,64.07195032630062,59.82133522532445,1321813456,109182322833,109
1,1,55.852711364581054,64.4312308230404,59.988823442571146,1321950846,109182322833,109
0,1,55.29418425093524,64.4312308230404,59.68812569216538,1321952894,109182322833,109
0,0,55.7412424084259,64.4312308230404,59.928931710654886,1321962382,109182322833,109
0,0,56.18382998434165,64.4312308230404,60.166380298664926,1321963299,109182322833,109
0,0,56.62199168449824,64.4312308230404,60.40053489733497,1321968403,109182322833,109
0,0,57.05577176765326,64.4312308230404,60.6314571864175,1321968500,109182322833,109
0,0,57.48521404997674,64.4312308230404,60.859207153609354,1321974829,109182322833,109
0,1,56.91036190947697,64.4312308230404,60.554146550110644,1321979318,109182322833,109
1,0,56.91036190947697,63.786918514805066,60.25061508207093,1321981558,109182322833,109
0,0,57.3412582903822,63.786918514805066,60.47827849819305,1321983396,109182322833,109
1,1,57.3412582903822,64.14904932965976,60.64970904047677,1321984789,109182322833,109
0,0,57.76784570747838,64.14904932965976,60.87489124390453,1322062141,109182322833,109
1,1,57.76784570747838,64.50755883636586,61.04475985557865,1322232642,109182322833,109
1,0,57.76784570747838,63.86248324799742,60.738769157489,1322347233,109182322833,109
0,0,58.190167250403604,63.86248324799742,60.96038534349228,1322347293,109182322833,109
1,1,58.190167250403604,64.2238584155201,61.13261864721121,1322522202,109182322833,109
1,1,58.190167250403604,64.5816198313675,61.30265295473971,1322525143,109182322833,109
0,0,58.60826557789957,64.5816198313675,61.52248959955808,1322557647,109182322833,109
0,0,59.02218292212058,64.5816198313675,61.73935680822908,1322571362,109182322833,109
0,0,59.431961092899385,64.5816198313675,61.953307556047825,1322593639,109182322833,109
0,0,59.83764148197041,64.5816198313675,62.16439345633704,1322596041,109182322833,109
1,0,59.83764148197041,63.93580363304918,61.852790524406075,1322596084,109182322833,109
0,0,60.239265067150704,63.93580363304918,62.060017904706946,1322601621,109182322833,109
0,1,59.6368724164792,63.93580363304918,61.74893816179531,1322603824,109182322833,109
0,0,60.04050369231441,63.93580363304918,61.95754880643018,1322605952,109182322833,109
0,0,60.440098655391274,63.93580363304918,62.16338374954517,1322610243,109182322833,109
0,0,60.835697668837376,63.93580363304918,62.36649116339907,1322686383,109182322833,109
0,0,61.227340692149,63.93580363304918,62.56691802755702,1322766716,109182322833,109
0,0,61.61506728522752,63.93580363304918,62.76471017048848,1322778413,109182322833,109
0,0,61.998916612375254,63.93580363304918,62.959912309267196,1322778459,109182322833,109
0,1,61.378927446251495,63.93580363304918,62.644321789055304,1322858069,109182322833,109
1,1,61.378927446251495,64.29644559672126,62.820751900411146,1322858990,109182322833,109
1,1,61.378927446251495,64.65348114075655,62.99493097135742,1322861149,109182322833,109
1,1,61.378927446251495,65.00694632935145,63.16689514493828,1322864193,109182322833,109
0,1,60.765138171788976,65.00694632935145,62.85026711024474,1323177315,109182322833,109
1,1,60.765138171788976,65.35687686606035,63.01920067124587,1323376375,109182322833,109
1,1,60.765138171788976,65.7033080974021,63.185999991155164,1323376436,109182322833,109
1,1,60.765138171788976,65.04627501642364,62.86927619221624,1323376478,109182322833,109
0,1,61.15748679007109,65.04627501642364,63.07191692869545,1323376517,109182322833,109
1,0,61.15748679007109,64.39581226625505,62.7557649782822,1323376528,109182322833,109
0,0,61.54591192217039,64.39581226625505,62.954737628676945,1323376791,109182322833,109
1,1,61.54591192217039,64.75185414359485,63.12853484692095,1323377686,109182322833,109
0,0,61.9304528029487,64.75185414359485,63.3254423351572,1323378756,109182322833,109
0,0,62.31114827491921,64.75185414359485,63.51977947551047,1323728344,109182322833,109
1,0,62.31114827491921,64.10433560215466,63.20138258591375,1323807459,109182322833,109
0,1,61.68803679217002,64.10433560215466,62.88458168075328,1323967750,109182322833,109
1,1,61.68803679217002,64.46329224613545,63.060399172729724,1323967825,109182322833,109
0,0,62.07115642424833,64.46329224613545,63.25591748312491,1323968628,109182322833,109
0,1,62.45044486000586,64.46329224613545,63.44888712902477,1324041091,109182322833,109
0,0,62.8259404114058,64.46329224613545,63.63935069890911,1324041143,109182322833,109
1,0,62.8259404114058,63.81865932366995,63.3203544510349,1324041180,109182322833,109
0,0,63.19768100729175,63.81865932366995,63.50741117578576,1324041216,109182322833,109
0,0,63.56570419721884,63.81865932366995,63.69205618310251,1324162289,109182322833,109
0,0,63.93004715524666,63.81865932366995,63.87432895887707,1324162338,109182322833,109
0,1,63.2907466836942,63.81865932366995,63.55415486769825,1324162374,109182322833,109
0,0,63.65783921685726,63.81865932366995,63.738198548920174,1324162400,109182322833,109
0,1,64.02126082468871,63.81865932366995,63.919879803099015,1324340310,109182322833,109
0,0,64.38104821644183,63.81865932366995,64.09923699254047,1324396528,109182322833,109
0,0,64.73723773427741,63.81865932366995,64.27630761423124,1324495503,109182322833,109
0,0,65.08986535693464,63.81865932366995,64.45112832711122,1324495543,109182322833,109
0,0,65.43896670336531,63.81865932366995,64.62373497821874,1324554039,109182322833,109
0,0,65.78457703633165,63.81865932366995,64.79416262776587,1324557070,109182322833,109
1,1,65.78457703633165,63.18047273042918,64.46937781246822,1324567200,109182322833,109
0,0,66.12673126596835,63.18047273042918,64.63681722905245,1324569595,109182322833,109
1,1,66.12673126596835,63.548668003127226,64.82488481557861,1324571222,109182322833,109
0,0,66.46546395330869,63.548668003127226,64.99070473877502,1324571254,109182322833,109
0,0,66.80080931377559,63.548668003127226,65.15445075680812,1324580992,109182322833,109
0,0,67.13280122063784,63.548668003127226,65.31615494569661,1324581035,109182322833,109
0,0,67.46147320843147,63.548668003127226,65.47584870717198,1324581072,109182322833,109
0,0,67.78685847634716,63.548668003127226,65.63356278832009,1324581114,109182322833,109
0,0,68.10898989158369,63.548668003127226,65.78932730047177,1324650930,109182322833,109
0,0,68.42789999266786,63.548668003127226,65.94317173737734,1324650982,109182322833,109
0,0,68.7436209927412,63.548668003127226,66.0951249926991,1324651023,109182322833,109
0,0,69.05618478281377,63.548668003127226,66.24521537685298,1324666936,109182322833,109
0,0,69.36562293498565,63.548668003127226,66.39347063322951,1324666988,109182322833,109
0,0,69.6719667056358,63.548668003127226,66.53991795382214,1324667029,109182322833,109
0,0,69.97524703857945,63.548668003127226,66.68458399428984,1324667067,109182322833,109
0,0,70.27549456819365,63.548668003127226,66.82749488847917,1324667107,109182322833,109
0,0,70.57273962251173,63.548668003127226,66.96867626242988,1324667146,109182322833,109
0,0,70.86701222628662,63.548668003127226,67.1081532478867,1324667185,109182322833,109
0,0,71.15834210402376,63.548668003127226,67.24595049533879,1324667224,109182322833,109
0,0,71.44675868298353,63.548668003127226,67.38209218660748,1324668538,109182322833,109
0,0,71.7322910961537,63.548668003127226,67.51660204700137,1324674664,109182322833,109
1,1,71.7322910961537,63.91318132309822,67.70996180437363,1324674709,109182322833,109
1,0,71.7322910961537,63.274049509863296,67.37056136231875,1324675246,109182322833,109
0,0,72.01496818519217,63.274049509863296,67.50317520236422,1324720701,109182322833,109
0,0,72.29481850334027,63.274049509863296,67.63420676911154,1324720747,109182322833,109
0,0,72.57187031830686,63.274049509863296,67.7636784387029,1324733313,109182322833,109
0,0,72.8461516151238,63.274049509863296,67.89161217630902,1324819481,109182322833,109
0,0,73.11769009897257,63.274049509863296,68.01802954635802,1324834974,109182322833,109
1,1,73.11769009897257,63.64130901476691,68.21514135464851,1324849806,109182322833,109
1,0,73.11769009897257,63.004895924615376,67.87320866832543,1324850783,109182322833,109
0,1,72.38651319798285,63.004895924615376,67.53298994109994,1324853000,109182322833,109
0,1,71.66264806600302,63.004895924615376,67.19447658164218,1324855551,109182322833,109
1,1,71.66264806600302,63.37484696537145,67.39146351220022,1324857663,109182322833,109
1,0,71.66264806600302,62.74109849571398,67.05365956286639,1324857879,109182322833,109
0,1,71.94602158534299,62.74109849571398,67.18610292806666,1324882175,109182322833,109
1,1,71.94602158534299,63.11368751075903,67.38530050374237,1324994141,109182322833,109
1,1,71.94602158534299,63.48255063565358,67.58192774940177,1325017020,109182322833,109
1,0,71.94602158534299,62.84772512929339,67.24316908610008,1325089336,109182322833,109
1,1,71.94602158534299,63.21924787800257,67.44162937266508,1325104839,109182322833,109
1,1,71.94602158534299,63.587055399224624,67.6375314474221,1325107291,109182322833,109
0,1,71.22656136948956,63.587055399224624,67.29849406708894,1325145984,109182322833,109
0,0,71.51429575579466,63.587055399224624,67.43429013536252,1325146023,109182322833,109
1,1,71.51429575579466,63.95118484523442,67.62709476944569,1325146074,109182322833,109
0,0,71.79915279823672,63.95118484523442,67.76164765065315,1325146113,109182322833,109
1,1,71.79915279823672,64.31167299678408,67.95236299207214,1325187329,109182322833,109
0,0,72.08116127025436,64.31167299678408,68.0856818489839,1325187844,109182322833,109
1,0,72.08116127025436,63.668556266812715,67.74439808657533,1325187889,109182322833,109
0,0,72.36034965755182,63.668556266812715,67.8754668025059,1325187932,109182322833,109
0,0,72.63674616097633,63.668556266812715,68.00497599432202,1325187958,109182322833,109
0,0,72.91037869936658,63.668556266812715,68.1329475999332,1325189205,109182322833,109
1,0,72.91037869936658,63.03187070414113,67.79142691497532,1325331510,109182322833,109
0,0,73.18127491237291,63.03187070414113,67.91724860623329,1325356111,109182322833,109
0,0,73.4494621632492,63.03187070414113,68.04158289136599,1325356121,109182322833,109
1,0,73.4494621632492,62.40155199709633,67.70052017775605,1325358320,109182322833,109
1,1,73.4494621632492,62.77753647712736,67.90416990272956,1325370576,109182322833,109
0,0,73.7149675416167,62.77753647712736,68.02678930946324,1325392726,109182322833,109
0,1,72.97781786620054,62.77753647712736,67.68580074961484,1325392825,109182322833,109
0,0,73.24803968753854,62.77753647712736,67.8109982477955,1325500266,109182322833,109
0,0,73.51555929066316,62.77753647712736,67.93471649316,1325503873,109182322833,109
0,0,73.78040369775654,62.77753647712736,68.05697601593164,1325528676,109182322833,109
0,0,74.04259966077899,62.77753647712736,68.17779698014516,1325535158,109182322833,109
0,0,74.3021736641712,62.77753647712736,68.2971991924439,1325535197,109182322833,109
0,0,74.5591519275295,62.77753647712736,68.4152021105994,1325535234,109182322833,109
0,1,73.8135604082542,62.77753647712736,68.0722666071567,1325535292,109182322833,109
0,0,74.07542480417165,62.77753647712736,68.19290786220067,1325535331,109182322833,109
0,0,74.33467055612995,62.77753647712736,68.31213283416565,1325536931,109182322833,109
0,0,74.59132385056866,62.77753647712736,68.42996093748917,1325539983,109182322833,109
0,1,73.84541061206296,62.77753647712736,68.08695145449848,1325596118,109182322833,109
0,0,74.10695650594235,62.77753647712736,68.20742016277032,1325631116,109182322833,109
0,0,74.36588694088293,62.77753647712736,68.32647495726094,1325859744,109182322833,109
1,0,74.36588694088293,62.149761112352785,67.98398420425292,1325878214,109182322833,109
0,0,74.62222807147411,62.149761112352785,68.10105467842347,1325880296,109182322833,109
0,1,73.87600579075936,62.149761112352785,67.75969385874235,1325969528,109182322833,109
0,1,73.13724573285178,62.149761112352785,67.42004413163923,1326048130,109182322833,109
0,1,72.40587327552326,62.149761112352785,67.08209692015492,1326048212,109182322833,109
0,0,72.68181454276802,62.149761112352785,67.20980145072117,1326048261,109182322833,109
0,1,71.95499639734035,62.149761112352785,66.87290809389785,1326049375,109182322833,109
0,0,72.23544643336697,62.149761112352785,67.00310246307937,1326049495,109182322833,109
0,0,72.51309196903331,62.149761112352785,67.13174616672418,1326049934,109182322833,109
0,0,72.78796104934298,62.149761112352785,67.2588610598775,1326050152,109182322833,109
0,0,73.06008143884955,62.149761112352785,67.38446859828709,1326050525,109182322833,109
0,1,72.32948062446106,62.149761112352785,67.04669971140119,1326051237,109182322833,109
1,0,72.32948062446106,61.52826350122602,66.71062391230247,1326060204,109182322833,109
0,0,72.60618581821645,61.52826350122602,66.83810689151962,1326136654,109182322833,109
0,1,71.88012396003427,61.52826350122602,66.50307667705141,1326202358,109182322833,109
1,1,71.88012396003427,61.91298086621574,66.7106643603466,1326202645,109182322833,109
1,1,71.88012396003427,62.293851057555536,66.91554181178692,1326204874,109182322833,109
0,1,71.16132272043393,62.293851057555536,66.58012344991073,1326228890,109182322833,109
1,0,71.16132272043393,61.67091254697683,66.24638639366736,1326229167,109182322833,109
0,0,71.44970949322959,61.67091254697683,66.38048497611224,1326229210,109182322833,109
0,0,71.7352123982973,61.67091254697683,66.51297625542102,1326229250,109182322833,109
1,0,71.7352123982973,61.05420342150397,66.17957577871316,1326229292,109182322833,109
0,0,72.01786027431434,61.05420342150397,66.30982650534864,1326229337,109182322833,109
1,0,72.01786027431434,60.44366138728591,65.97744432953982,1326229373,109182322833,109
0,0,72.29768167157123,60.44366138728591,66.10549591404816,1326279386,109182322833,109
1,0,72.29768167157123,59.83922477341008,65.77413795817928,1326287525,109182322833,109
0,1,71.57470485485551,59.83922477341008,65.44444095490606,1326356775,109182322833,109
0,1,70.85895780630696,59.83922477341008,65.11639657859749,1326376535,109182322833,109
1,1,70.85895780630696,60.24083252567793,65.33454377397776,1326396797,109182322833,109
1,0,70.85895780630696,59.638424200418264,65.00705026419884,1326397672,109182322833,109
0,0,71.15036822824389,59.638424200418264,65.14058521699027,1326400347,109182322833,109
0,0,71.43886454596145,59.638424200418264,65.27251571824293,1326400386,109182322833,109
0,0,71.72447590050184,59.638424200418264,65.40286476376096,1326400425,109182322833,109
0,0,72.00723114149683,59.638424200418264,65.53165491817032,1326400464,109182322833,109
1,1,72.00723114149683,60.042039958416005,65.75303072477078,1326400519,109182322833,109
0,0,72.28715883008186,60.042039958416005,65.8807140137092,1326446663,109182322833,109
0,0,72.56428724178106,60.042039958416005,66.00687717295067,1326446704,109182322833,109
1,1,72.56428724178106,60.44161955883373,66.22615074897274,1326486553,109182322833,109
0,0,72.83864436936325,60.44161955883373,66.35122931908828,1326487516,109182322833,109
0,0,73.11025792566963,60.44161955883373,66.47482527537423,1326490012,109182322833,109
0,1,72.37915534641294,60.44161955883373,66.14161603285497,1326490108,109182322833,109
0,0,72.65536379294882,60.44161955883373,66.26769844563847,1326492762,109182322833,109
1,0,72.65536379294882,59.837203363242566,65.9355274393786,1326492904,109182322833,109
0,1,71.92881015501933,59.837203363242566,65.60502146118054,1326493086,109182322833,109
0,1,71.20952205346913,59.837203363242566,65.27617216498481,1326529369,109182322833,109
0,0,71.49742683293444,59.837203363242566,65.40799698317366,1326529974,109182322833,109
0,0,71.7824525646051,59.837203363242566,65.53824236291806,1326564780,109182322833,109
1,0,71.7824525646051,59.23883132960738,65.20972780115083,1326564908,109182322833,109
1,0,71.7824525646051,58.6464430163086,64.88285993928588,1326565322,109182322833,109
1,1,71.7824525646051,59.05997858614739,65.11121340696023,1326599657,109182322833,109
0,1,71.06462803895904,59.05997858614739,64.78483935469356,1326600879,109182322833,109
0,0,71.35398175856946,59.05997858614739,64.91659752865567,1326603269,109182322833,109
0,0,71.64044194098378,59.05997858614739,65.04677522319332,1326604302,109182322833,109
0,0,71.92403752157396,59.05997858614739,65.17539501877545,1326604637,109182322833,109
0,1,71.20479714635822,59.05997858614739,64.84869925214294,1326606839,109182322833,109
0,0,71.49274917489464,59.05997858614739,64.9796909452029,1326629011,109182322833,109
0,0,71.7778216831457,59.05997858614739,65.10911312225726,1326629370,109182322833,109
0,1,71.06004346631426,59.05997858614739,64.78274959779974,1326644674,109182322833,109
1,0,71.06004346631426,58.46937880028326,64.45802199103322,1326657799,109182322833,109
0,0,71.34944303165112,58.46937880028326,64.58914469016322,1326657845,109182322833,109
0,1,70.6359486013346,58.46937880028326,64.26538754017415,1326663438,109182322833,109
0,0,70.92958911532128,58.46937880028326,64.39882773880413,1326663568,109182322833,109
1,1,70.92958911532128,58.884685012282276,64.62713449555302,1326701851,109182322833,109
0,0,71.22029322416807,58.884685012282276,64.75943586063362,1326707675,109182322833,109
0,0,71.5080902919264,58.884685012282276,64.89014850244932,1326712271,109182322833,109
0,0,71.79300938900714,58.884685012282276,65.01929516655429,1326714209,109182322833,109
0,0,72.07507929511708,58.884685012282276,65.14689817273143,1326790671,109182322833,109
0,0,72.35432850216593,58.884685012282276,65.27297942583316,1326793799,109182322833,109
0,0,72.63078521714428,58.884685012282276,65.39756042625955,1326795746,109182322833,109
0,1,71.90447736497283,58.884685012282276,65.0697510415493,1326815204,109182322833,109
0,1,72.18543259132312,58.884685012282276,65.19675191767912,1326869374,109182322833,109
0,0,72.4635782654099,58.884685012282276,65.32223955913886,1326882171,109182322833,109
0,0,72.7389424827558,58.884685012282276,65.44623530978382,1326887428,109182322833,109
1,0,72.7389424827558,58.29583816215687,65.11818193915713,1326887513,109182322833,109
1,1,72.7389424827558,58.71287978053711,65.35069077946648,1326890027,109182322833,109
0,0,73.01155305792825,58.71287978053711,65.47303671955692,1326890185,109182322833,109
1,1,73.01155305792825,59.125750982733514,65.70283787604384,1326890706,109182322833,109
0,0,73.28143752734897,59.125750982733514,65.82415990271944,1326891128,109182322833,109
0,1,73.54862315207549,59.125750982733514,65.9440488415181,1326891393,109182322833,109
0,0,73.81313692055474,59.125750982733514,66.06252457194724,1326985362,109182322833,109
0,1,73.0750055513492,59.125750982733514,65.7313820126349,1326985474,109182322833,109
0,0,73.34425549583571,59.125750982733514,65.8523665972664,1326985508,109182322833,109
0,1,72.61081294087734,59.125750982733514,65.52227746801967,1326985996,109182322833,109
0,0,72.88470481146858,59.125750982733514,65.64573792054539,1326986490,109182322833,109
0,1,72.15585776335388,59.125750982733514,65.31668453053629,1326986537,109182322833,109
0,1,71.43429918572035,59.125750982733514,64.98928054133994,1327034305,109182322833,109
0,0,71.71995619386315,59.125750982733514,65.11909297902506,1327094201,109182322833,109
0,0,72.00275663192454,59.125750982733514,65.24735288645459,1327257060,109182322833,109
1,0,72.00275663192454,58.53449347290367,64.92029642648328,1327404509,109182322833,109
0,0,72.2827290656053,58.53449347290367,65.04639062003623,1327404636,109182322833,109
1,1,72.2827290656053,58.949148538176374,65.27637652652854,1327701965,109182322833,109
0,0,72.55990177494924,58.949148538176374,65.40140998210184,1327702021,109182322833,109
0,0,72.83430275719977,58.949148538176374,65.52495808399024,1327704668,109182322833,109
1,0,72.83430275719977,58.359657052792144,65.19651011050676,1327779643,109182322833,109
0,0,73.10595972962777,58.359657052792144,65.3179817380812,1327782498,109182322833,109
0,0,73.3749001323315,58.359657052792144,65.43801653477693,1327782537,109182322833,109
0,0,73.64115113100821,58.359657052792144,65.55663448483666,1327782577,109182322833,109
0,0,73.90473961969812,58.359657052792144,65.67385521485306,1327855125,109182322833,109
0,0,74.16569222350114,58.359657052792144,65.78969800239594,1327855166,109182322833,109
0,0,74.42403530126614,58.359657052792144,65.90418178436622,1327865351,109182322833,109
0,0,74.67979494825349,58.359657052792144,66.01732516508763,1327865390,109182322833,109
0,0,74.93299699877096,58.359657052792144,66.12914642414626,1327865427,109182322833,109
0,0,75.18366702878326,58.359657052792144,66.2396635239877,1327865465,109182322833,109
0,0,75.43183035849543,58.359657052792144,66.34889411728118,1327865502,109182322833,109
1,1,75.43183035849543,58.77606048226595,66.58517720513292,1327922046,109182322833,109
0,0,75.6775120549105,58.77606048226595,66.69352311646783,1327955880,109182322833,109
0,0,75.92073693436139,58.77606048226595,66.80061246659514,1327955925,109182322833,109
0,0,76.16152956501779,58.77606048226595,66.90646208054474,1327955961,109182322833,109
0,0,76.39991426936761,58.77606048226595,67.0110884998616,1327955995,109182322833,109
0,0,76.63591512667394,58.77606048226595,67.11450798895264,1327956037,109182322833,109
0,0,76.8695559754072,58.77606048226595,67.21673654124739,1327956075,109182322833,109
0,0,77.10086041565314,58.77606048226595,67.3177898851795,1327956119,109182322833,109
0,0,77.32985181149662,58.77606048226595,67.41768348999533,1327956155,109182322833,109
0,0,77.55655329338165,58.77606048226595,67.51643257139614,1327956189,109182322833,109
